ID_1 ID_2 missing oldID newID Country EthnicGp Sex Family Relationship Father Mother
ML650K335618 ML650K335618 0.000884434 6007465008_R04C01 ML650K335618 Gambia MANDINKA 1 0 0 0 0
ML650K335584 ML650K335584 0.000589623 6025815005_R08C01 ML650K335584 Gambia MANDINKA 1 0 0 0 0
ML650K335569 ML650K335569 0.00206368 6025815006_R01C01 ML650K335569 Gambia MANDINKA 1 0 0 0 0
MLCP1_650K5200509 MLCP1_650K5200509 0.000294811 6147071033_R02C01 MLCP1_650K5200509 Gambia MANDINKA 1 0 0 0 0
MLCP1_650K5200293 MLCP1_650K5200293 0.0026533 6147071129_R02C01 MLCP1_650K5200293 Gambia MANDINKA 1 0 0 0 0
MLCP1_650K5200261 MLCP1_650K5200261 0.0353774 6160304048_R03C01 MLCP1_650K5200261 Gambia MANDINKA 2 0 0 0 0
MLCP1_650K5200596 MLCP1_650K5200596 0.000294811 6171492006_R08C01 MLCP1_650K5200596 Gambia MANDINKA 1 0 0 0 0
MLCP1_650K5200302 MLCP1_650K5200302 0 6171521090_R03C01 MLCP1_650K5200302 Gambia MANDINKA 1 0 0 0 0
MLCP1_650K5200393 MLCP1_650K5200393 0.00206368 6186475113_R05C01 MLCP1_650K5200393 Gambia MANDINKA 2 0 0 0 0
MLCP1_650K5200399 MLCP1_650K5200399 0.00737028 6186475166_R01C01 MLCP1_650K5200399 Gambia MANDINKA 2 0 0 0 0
MLCP1_650K5200400 MLCP1_650K5200400 0.00648585 6186475166_R02C01 MLCP1_650K5200400 Gambia MANDINKA 1 0 0 0 0
MLCP1_650K5199515 MLCP1_650K5199515 0.000294811 6186483041_R01C01 MLCP1_650K5199515 Gambia MANDINKA 1 0 0 0 0
MLCP1_650K5200383 MLCP1_650K5200383 0.0026533 6186483066_R05C01 MLCP1_650K5200383 Gambia MANDINKA 1 0 0 0 0
GMCP15250413 GMCP15250413 0.000294811 6247160121_R02C01 GMCP15250413 Gambia MANDINKA 1 0 0 0 0
GMCP15250421 GMCP15250421 0.00206368 6247194024_R01C01 GMCP15250421 Gambia MANDINKA 1 0 0 0 0
GMCP15226328 GMCP15226328 0.00235849 6247194054_R06C01 GMCP15226328 Gambia MANDINKA 2 0 0 0 0
GMCP15250383 GMCP15250383 0.00147406 6247194060_R04C01 GMCP15250383 Gambia MANDINKA 2 0 0 0 0
GMCP15250436 GMCP15250436 0.00176887 6247194103_R04C01 GMCP15250436 Gambia MANDINKA 2 0 0 0 0
GMCP15250483 GMCP15250483 0.0244693 6264525032_R01C01 GMCP15250483 Gambia MANDINKA 1 0 0 0 0
GMCP15226244 GMCP15226244 0.00147406 6298047002_R03C01 GMCP15226244 Gambia MANDINKA 2 0 0 0 0
GMCP15226343 GMCP15226343 0.000294811 6298047011_R03C01 GMCP15226343 Gambia MANDINKA 2 0 0 0 0
GMCP15226226 GMCP15226226 0.00176887 6298055025_R03C01 GMCP15226226 Gambia MANDINKA 1 0 0 0 0
GMCP15226397 GMCP15226397 0.00117925 6298055073_R05C01 GMCP15226397 Gambia MANDINKA 1 0 0 0 0
GMCP15250541 GMCP15250541 0.00589623 6298055110_R03C01 GMCP15250541 Gambia MANDINKA 1 0 0 0 0
GMCP15226438 GMCP15226438 0.00117925 6298055120_R04C01 GMCP15226438 Gambia MANDINKA 2 0 0 0 0
GMCP15250779 GMCP15250779 0.0120873 6298063002_R08C01 GMCP15250779 Gambia MANDINKA 2 0 0 0 0
GMCP15282523 GMCP15282523 0.00943396 6926904032_R08C01 GMCP15282523 Gambia FULA 1 0 0 0 0
GMCP15283052 GMCP15283052 0.000884434 7018828017_R08C01 GMCP15283052 Gambia FULA 2 0 0 0 0
GMCP15282492 GMCP15282492 0.000884434 7308083104_R02C01 GMCP15282492 Gambia FULA 1 0 0 0 0
GMCP15282713 GMCP15282713 0.000294811 7308083122_R04C01 GMCP15282713 Gambia FULA 1 0 0 0 0
GMCP15282840 GMCP15282840 0.00206368 7410643033_R03C01 GMCP15282840 Gambia FULA 1 0 0 0 0
GMCP15283093 GMCP15283093 0.0053066 7410643104_R01C01 GMCP15283093 Gambia FULA 2 0 0 0 0
GMCP15283096 GMCP15283096 0 7410643104_R04C01 GMCP15283096 Gambia FULA 2 0 0 0 0
GMCP15282590 GMCP15282590 0.00442217 7410651146_R01C01 GMCP15282590 Gambia FULA 1 0 0 0 0
GMCP15282732 GMCP15282732 0.00147406 7410678001_R05C01 GMCP15282732 Gambia FULA 1 0 0 0 0
GMCP15282910 GMCP15282910 0.000294811 7410678003_R08C01 GMCP15282910 Gambia FULA 2 0 0 0 0
GMCP15283334 GMCP15283334 0.000884434 7410678008_R07C01 GMCP15283334 Gambia FULA 1 0 0 0 0
GMCP15282758 GMCP15282758 0.00707547 7410678053_R07C01 GMCP15282758 Gambia FULA 1 0 0 0 0
GMCP15283367 GMCP15283367 0.00294811 7410694118_R04C01 GMCP15283367 Gambia FULA 2 0 0 0 0
GMCP15282864 GMCP15282864 0.00560142 7410723166_R03C01 GMCP15282864 Gambia FULA 1 0 0 0 0
GMCP15282329 GMCP15282329 0.00147406 7998951018_R05C01 GMCP15282329 Gambia FULA 1 0 0 0 0
GMCP15282214 GMCP15282214 0.0144458 7998951121_R04C01 GMCP15282214 Gambia FULA 1 0 0 0 0
ML650K335518 ML650K335518 0.000589623 6007713008_R06C01 ML650K335518 Gambia FULA 2 0 0 0 0
ML650K335450 ML650K335450 0 6010605016_R02C01 ML650K335450 Gambia FULA 1 0 0 0 0
ML650K335595 ML650K335595 0.000294811 6025815005_R02C01 ML650K335595 Gambia FULA 1 0 0 0 0
ML650K335602 ML650K335602 0.000589623 6030593003_R04C01 ML650K335602 Gambia FULA 1 0 0 0 0
MLCP1_650K5200526 MLCP1_650K5200526 0.000589623 6135601044_R08C01 MLCP1_650K5200526 Gambia FULA 2 0 0 0 0
MLCP1_650K5200298 MLCP1_650K5200298 0.000884434 6147071129_R07C01 MLCP1_650K5200298 Gambia FULA 2 0 0 0 0
MLCP1_650K5200239 MLCP1_650K5200239 0.0182783 6171492081_R01C01 MLCP1_650K5200239 Gambia FULA 1 0 0 0 0
MLCP1_650K5200309 MLCP1_650K5200309 0.000294811 6171521083_R01C01 MLCP1_650K5200309 Gambia FULA 1 0 0 0 0
MLCP1_650K5200269 MLCP1_650K5200269 0.00117925 6186475058_R03C01 MLCP1_650K5200269 Gambia FULA 2 0 0 0 0
MLCP1_650K5200322 MLCP1_650K5200322 0.00412736 6186475099_R04C01 MLCP1_650K5200322 Gambia FULA 1 0 0 0 0
MLCP1_650K5200429 MLCP1_650K5200429 0.00324292 6186475159_R04C01 MLCP1_650K5200429 Gambia FULA 1 0 0 0 0
MLCP1_650K5200284 MLCP1_650K5200284 0.00117925 6186475164_R02C01 MLCP1_650K5200284 Gambia FULA 1 0 0 0 0
MLCP1_650K5200402 MLCP1_650K5200402 0.00324292 6186475166_R04C01 MLCP1_650K5200402 Gambia FULA 2 0 0 0 0
MLCP1_650K5200378 MLCP1_650K5200378 0.000294811 6186483066_R01C01 MLCP1_650K5200378 Gambia FULA 2 0 0 0 0
GMCP15250619 GMCP15250619 0.00117925 6247186028_R02C01 GMCP15250619 Gambia FULA 1 0 0 0 0
GMCP15250570 GMCP15250570 0.000294811 6247186029_R03C01 GMCP15250570 Gambia FULA 2 0 0 0 0
GMCP15226522 GMCP15226522 0.00324292 6247194072_R01C01 GMCP15226522 Gambia FULA 2 0 0 0 0
GMCP15226511 GMCP15226511 0.00176887 6247194081_R08C01 GMCP15226511 Gambia FULA 1 0 0 0 0
GMCP15226602 GMCP15226602 0.000589623 6247194095_R01C01 GMCP15226602 Gambia FULA 1 0 0 0 0
GMCP15226822 GMCP15226822 0.000589623 6264533016_R06C01 GMCP15226822 Gambia FULA 1 0 0 0 0
GMCP15226876 GMCP15226876 0.00147406 6285545096_R05C01 GMCP15226876 Gambia FULA 1 0 0 0 0
GMCP15226347 GMCP15226347 0.000294811 6298047011_R06C01 GMCP15226347 Gambia FULA 2 0 0 0 0
GMCP15226198 GMCP15226198 0.000589623 6298047030_R08C01 GMCP15226198 Gambia FULA 1 0 0 0 0
GMCP15226904 GMCP15226904 0.00324292 6298055044_R01C01 GMCP15226904 Gambia FULA 2 0 0 0 0
GMCP15250404 GMCP15250404 0.00206368 6298055047_R01C01 GMCP15250404 Gambia FULA 1 0 0 0 0
GMCP15226409 GMCP15226409 0.00176887 6298055055_R01C01 GMCP15226409 Gambia FULA 2 0 0 0 0
GMCP15250217 GMCP15250217 0.0026533 6298055058_R01C01 GMCP15250217 Gambia FULA 2 0 0 0 0
GMCP15226395 GMCP15226395 0.000884434 6298055073_R03C01 GMCP15226395 Gambia FULA 1 0 0 0 0
GMCP15250797 GMCP15250797 0.00176887 6298063019_R02C01 GMCP15250797 Gambia FULA 2 0 0 0 0
GMCP15250587 GMCP15250587 0 6298063028_R04C01 GMCP15250587 Gambia FULA 1 0 0 0 0
GMCP15250589 GMCP15250589 0 6298063028_R06C01 GMCP15250589 Gambia FULA 2 0 0 0 0
GMCP15283032 GMCP15283032 0.00117925 6926891040_R04C01 GMCP15283032 Gambia FULA 1 0 0 0 0
GMCP15283039 GMCP15283039 0.00589623 6926904092_R03C01 GMCP15283039 Gambia FULA 1 0 0 0 0
GMCP15282513 GMCP15282513 0.00235849 6926912070_R06C01 GMCP15282513 Gambia FULA 2 0 0 0 0
GMCP15250830 GMCP15250830 0.000294811 6926912113_R07C01 GMCP15250830 Gambia FULA 2 0 0 0 0
GMCP15283059 GMCP15283059 0.000884434 6926912145_R07C01 GMCP15283059 Gambia FULA 1 0 0 0 0
GMCP15282294 GMCP15282294 0.000589623 7018828016_R02C01 GMCP15282294 Gambia FULA 2 0 0 0 0
GMCP15283045 GMCP15283045 0.00412736 7018828017_R01C01 GMCP15283045 Gambia FULA 1 0 0 0 0
GMCP15282432 GMCP15282432 0.000294811 7410643037_R08C01 GMCP15282432 Gambia FULA 1 0 0 0 0
GMCP15283095 GMCP15283095 0.0123821 7410643104_R03C01 GMCP15283095 Gambia FULA 1 0 0 0 0
GMCP15283063 GMCP15283063 0.00117925 7410643154_R03C01 GMCP15283063 Gambia FULA 2 0 0 0 0
GMCP15282361 GMCP15282361 0.0100236 7410651060_R05C01 GMCP15282361 Gambia FULA 0 0 0 0 0
GMCP15283210 GMCP15283210 0.000294811 7410651158_R01C01 GMCP15283210 Gambia FULA 2 0 0 0 0
GMCP15282393 GMCP15282393 0.0135613 7410660091_R04C01 GMCP15282393 Gambia FULA 1 0 0 0 0
GMCP15283263 GMCP15283263 0.00353774 7410678115_R06C01 GMCP15283263 Gambia FULA 1 0 0 0 0
GMCP15282881 GMCP15282881 0.00707547 7410678131_R03C01 GMCP15282881 Gambia FULA 1 0 0 0 0
GMCP15283231 GMCP15283231 0.00235849 7410686100_R06C01 GMCP15283231 Gambia FULA 1 0 0 0 0
GMCP15283233 GMCP15283233 0.000884434 7410686100_R08C01 GMCP15283233 Gambia FULA 1 0 0 0 0
GMCP15283169 GMCP15283169 0.000589623 7410694095_R01C01 GMCP15283169 Gambia FULA 2 0 0 0 0
GMCP15283101 GMCP15283101 0.00471698 7512471102_R01C01 GMCP15283101 Gambia FULA 2 0 0 0 0
GMCP15282322 GMCP15282322 0.00206368 7998951108_R06C01 GMCP15282322 Gambia FULA 1 0 0 0 0
GMCP15282215 GMCP15282215 0.00471698 7998951121_R05C01 GMCP15282215 Gambia FULA 1 0 0 0 0
ML650K335598 ML650K335598 0.000294811 6007465017_R01C01 ML650K335598 Gambia FULA 2 0 0 0 0
ML650K335610 ML650K335610 0 6007465017_R02C01 ML650K335610 Gambia FULA 2 0 0 0 0
ML650K335460 ML650K335460 0.000294811 6010605009_R03C01 ML650K335460 Gambia FULA 1 0 0 0 0
ML650K335553 ML650K335553 0.000294811 6025815004_R02C01 ML650K335553 Gambia FULA 2 0 0 0 0
ML650K335461 ML650K335461 0.000589623 6074182011_R03C01 ML650K335461 Gambia FULA 2 0 0 0 0
MLCP1_650K5200559 MLCP1_650K5200559 0.000294811 6147062036_R06C01 MLCP1_650K5200559 Gambia FULA 2 0 0 0 0
MLCP1_650K5200581 MLCP1_650K5200581 0.00117925 6147071024_R04C01 MLCP1_650K5200581 Gambia FULA 2 0 0 0 0
MLCP1_650K5199562 MLCP1_650K5199562 0.00147406 6160304013_R06C01 MLCP1_650K5199562 Gambia FULA 1 0 0 0 0
MLCP1_650K5200636 MLCP1_650K5200636 0.000589623 6171492014_R02C01 MLCP1_650K5200636 Gambia FULA 2 0 0 0 0
MLCP1_650K5200358 MLCP1_650K5200358 0.000589623 6171513084_R03C01 MLCP1_650K5200358 Gambia FULA 2 0 0 0 0
MLCP1_650K5200270 MLCP1_650K5200270 0.000294811 6186475058_R04C01 MLCP1_650K5200270 Gambia FULA 1 0 0 0 0
GMCP15250815 GMCP15250815 0.000589623 6247160108_R02C01 GMCP15250815 Gambia FULA 2 0 0 0 0
GMCP15250414 GMCP15250414 0.00176887 6247160121_R03C01 GMCP15250414 Gambia FULA 2 0 0 0 0
GMCP15250264 GMCP15250264 0.00117925 6247178054_R03C01 GMCP15250264 Gambia FULA 1 0 0 0 0
GMCP15226178 GMCP15226178 0.00147406 6247186099_R06C01 GMCP15226178 Gambia FULA 2 0 0 0 0
GMCP15226773 GMCP15226773 0.00383255 6247194020_R07C01 GMCP15226773 Gambia FULA 2 0 0 0 0
GMCP15226503 GMCP15226503 0.00235849 6247194069_R08C01 GMCP15226503 Gambia FULA 1 0 0 0 0
GMCP15226720 GMCP15226720 0.00206368 6247194087_R01C01 GMCP15226720 Gambia FULA 1 0 0 0 0
GMCP15250239 GMCP15250239 0.00176887 6247194090_R05C01 GMCP15250239 Gambia FULA 2 0 0 0 0
GMCP15250435 GMCP15250435 0.00206368 6247194103_R03C01 GMCP15250435 Gambia FULA 1 0 0 0 0
GMCP15226695 GMCP15226695 0.00235849 6247194119_R03C01 GMCP15226695 Gambia FULA 1 0 0 0 0
GMCP15226355 GMCP15226355 0 6298047012_R05C01 GMCP15226355 Gambia FULA 1 0 0 0 0
GMCP15226190 GMCP15226190 0.00854953 6298047030_R01C01 GMCP15226190 Gambia FULA 2 0 0 0 0
GMCP15226237 GMCP15226237 0.000294811 6298047033_R05C01 GMCP15226237 Gambia FULA 2 0 0 0 0
GMCP15226182 GMCP15226182 0.00442217 6298055061_R02C01 GMCP15226182 Gambia FULA 1 0 0 0 0
GMCP15250798 GMCP15250798 0.000589623 6298063019_R03C01 GMCP15250798 Gambia FULA 2 0 0 0 0
GMCP15226932 GMCP15226932 0.000589623 6298063055_R08C01 GMCP15226932 Gambia FULA 1 0 0 0 0
GMCP15283134 GMCP15283134 0.0026533 6926904091_R04C01 GMCP15283134 Gambia JOLA 1 0 0 0 0
GMCP15282252 GMCP15282252 0.00294811 6926904134_R08C01 GMCP15282252 Gambia JOLA 2 0 0 0 0
GMCP15283018 GMCP15283018 0.00294811 6926912053_R06C01 GMCP15283018 Gambia JOLA 2 0 0 0 0
GMCP15282283 GMCP15282283 0.00383255 6926912086_R07C01 GMCP15282283 Gambia JOLA 1 0 0 0 0
GMCP15250831 GMCP15250831 0.0106132 6926912113_R08C01 GMCP15250831 Gambia JOLA 2 0 0 0 0
GMCP15282546 GMCP15282546 0.00117925 7308083118_R03C01 GMCP15282546 Gambia JOLA 1 0 0 0 0
GMCP15282699 GMCP15282699 0.000294811 7308083136_R07C01 GMCP15282699 Gambia JOLA 1 0 0 0 0
GMCP15282483 GMCP15282483 0.00147406 7308083163_R01C01 GMCP15282483 Gambia JOLA 1 0 0 0 0
GMCP15282761 GMCP15282761 0.00117925 7410651072_R02C01 GMCP15282761 Gambia JOLA 1 0 0 0 0
GMCP15283207 GMCP15283207 0.0026533 7410651111_R06C01 GMCP15283207 Gambia JOLA 1 0 0 0 0
GMCP15283327 GMCP15283327 0.00589623 7410678008_R01C01 GMCP15283327 Gambia JOLA 2 0 0 0 0
GMCP15282773 GMCP15282773 0.00117925 7410678016_R05C01 GMCP15282773 Gambia JOLA 1 0 0 0 0
GMCP15282748 GMCP15282748 0.000884434 7410678069_R05C01 GMCP15282748 Gambia JOLA 1 0 0 0 0
GMCP15282901 GMCP15282901 0.00117925 7410678070_R07C01 GMCP15282901 Gambia JOLA 2 0 0 0 0
GMCP15283285 GMCP15283285 0.00235849 7410678081_R04C01 GMCP15283285 Gambia JOLA 1 0 0 0 0
GMCP15282569 GMCP15282569 0.00117925 7410678110_R07C01 GMCP15282569 Gambia JOLA 2 0 0 0 0
GMCP15283378 GMCP15283378 0.00678066 7410686085_R04C01 GMCP15283378 Gambia JOLA 1 0 0 0 0
GMCP15282230 GMCP15282230 0.000294811 7890085109_R03C01 GMCP15282230 Gambia JOLA 2 0 0 0 0
GMCP15282233 GMCP15282233 0.00353774 7890085109_R06C01 GMCP15282233 Gambia JOLA 2 0 0 0 0
GMCP15282205 GMCP15282205 0.00176887 7890085110_R04C01 GMCP15282205 Gambia JOLA 2 0 0 0 0
GMCP15282209 GMCP15282209 0.0026533 7890085110_R08C01 GMCP15282209 Gambia JOLA 2 0 0 0 0
GMCP15282186 GMCP15282186 0.00324292 7890085119_R05C01 GMCP15282186 Gambia JOLA 2 0 0 0 0
GMCP15282171 GMCP15282171 0.00442217 7998969002_R01C01 GMCP15282171 Gambia JOLA 1 0 0 0 0
GMCP15282178 GMCP15282178 0.00117925 7998969002_R06C01 GMCP15282178 Gambia JOLA 2 0 0 0 0
GMCP15282165 GMCP15282165 0.00412736 8089783015_R03C01 GMCP15282165 Gambia JOLA 1 0 0 0 0
ML650K335585 ML650K335585 0.00117925 6007465018_R08C01 ML650K335585 Gambia JOLA 2 0 0 0 0
ML650K335564 ML650K335564 0.000589623 6007465019_R04C01 ML650K335564 Gambia JOLA 2 0 0 0 0
ML650K335505 ML650K335505 0 6007713010_R06C01 ML650K335505 Gambia JOLA 2 0 0 0 0
ML650K335474 ML650K335474 0.000294811 6010605016_R03C01 ML650K335474 Gambia JOLA 2 0 0 0 0
MLCP1_650K5200501 MLCP1_650K5200501 0.000294811 6135601035_R03C01 MLCP1_650K5200501 Gambia JOLA 2 0 0 0 0
MLCP1_650K5200565 MLCP1_650K5200565 0.00324292 6135601073_R04C01 MLCP1_650K5200565 Gambia JOLA 2 0 0 0 0
MLCP1_650K5200551 MLCP1_650K5200551 0 6147071020_R06C01 MLCP1_650K5200551 Gambia JOLA 1 0 0 0 0
MLCP1_650K5200185 MLCP1_650K5200185 0 6160304024_R08C01 MLCP1_650K5200185 Gambia JOLA 1 0 0 0 0
MLCP1_650K5200167 MLCP1_650K5200167 0.00147406 6160304039_R05C01 MLCP1_650K5200167 Gambia JOLA 2 0 0 0 0
MLCP1_650K5200265 MLCP1_650K5200265 0.000884434 6160304048_R07C01 MLCP1_650K5200265 Gambia JOLA 1 0 0 0 0
MLCP1_650K5200195 MLCP1_650K5200195 0.000589623 6171492080_R08C01 MLCP1_650K5200195 Gambia JOLA 1 0 0 0 0
MLCP1_650K5200332 MLCP1_650K5200332 0.000589623 6171521069_R05C01 MLCP1_650K5200332 Gambia JOLA 1 0 0 0 0
MLCP1_650K5200497 MLCP1_650K5200497 0.00176887 6186467151_R07C01 MLCP1_650K5200497 Gambia JOLA 2 0 0 0 0
MLCP1_650K5199516 MLCP1_650K5199516 0.000294811 6186483041_R02C01 MLCP1_650K5199516 Gambia JOLA 2 0 0 0 0
GMCP15226534 GMCP15226534 0.00117925 6247194058_R03C01 GMCP15226534 Gambia JOLA 1 0 0 0 0
GMCP15226686 GMCP15226686 0.0188679 6247194096_R02C01 GMCP15226686 Gambia JOLA 2 0 0 0 0
GMCP15226715 GMCP15226715 0.00117925 6247194106_R04C01 GMCP15226715 Gambia JOLA 1 0 0 0 0
GMCP15226717 GMCP15226717 0.00147406 6247194106_R06C01 GMCP15226717 Gambia JOLA 2 0 0 0 0
GMCP15226858 GMCP15226858 0.00147406 6264550121_R04C01 GMCP15226858 Gambia JOLA 1 0 0 0 0
GMCP15226264 GMCP15226264 0.000589623 6298047025_R05C01 GMCP15226264 Gambia JOLA 1 0 0 0 0
GMCP15250654 GMCP15250654 0.000294811 6298047037_R07C01 GMCP15250654 Gambia JOLA 1 0 0 0 0
GMCP15226318 GMCP15226318 0.00235849 6298047079_R04C01 GMCP15226318 Gambia JOLA 2 0 0 0 0
GMCP15226283 GMCP15226283 0.00176887 6298055016_R02C01 GMCP15226283 Gambia JOLA 1 0 0 0 0
GMCP15226429 GMCP15226429 0.00117925 6298055028_R04C01 GMCP15226429 Gambia JOLA 1 0 0 0 0
GMCP15250783 GMCP15250783 0.000884434 6298063001_R04C01 GMCP15250783 Gambia JOLA 1 0 0 0 0
GMCP15282934 GMCP15282934 0.000294811 6926904035_R05C01 GMCP15282934 Gambia WOLLOF 2 0 0 0 0
GMCP15282265 GMCP15282265 0.00383255 6926904063_R05C01 GMCP15282265 Gambia WOLLOF 1 0 0 0 0
GMCP15282299 GMCP15282299 0.0026533 7018828016_R07C01 GMCP15282299 Gambia WOLLOF 2 0 0 0 0
GMCP15282706 GMCP15282706 0.000884434 7308083120_R05C01 GMCP15282706 Gambia WOLLOF 1 0 0 0 0
GMCP15282609 GMCP15282609 0.00442217 7410643078_R03C01 GMCP15282609 Gambia WOLLOF 2 0 0 0 0
GMCP15283242 GMCP15283242 0.00117925 7410651090_R01C01 GMCP15283242 Gambia WOLLOF 2 0 0 0 0
GMCP15283248 GMCP15283248 0.00147406 7410651090_R07C01 GMCP15283248 Gambia WOLLOF 2 0 0 0 0
GMCP15282601 GMCP15282601 0.00648585 7410660024_R03C01 GMCP15282601 Gambia WOLLOF 2 0 0 0 0
GMCP15282771 GMCP15282771 0.00176887 7410678016_R03C01 GMCP15282771 Gambia WOLLOF 2 0 0 0 0
GMCP15283349 GMCP15283349 0.000884434 7410678042_R04C01 GMCP15283349 Gambia WOLLOF 1 0 0 0 0
GMCP15250834 GMCP15250834 0.00678066 7410678108_R02C01 GMCP15250834 Gambia WOLLOF 2 0 0 0 0
GMCP15282890 GMCP15282890 0.00235849 7410678143_R04C01 GMCP15282890 Gambia WOLLOF 2 0 0 0 0
GMCP15283324 GMCP15283324 0.0168042 7410678144_R06C01 GMCP15283324 Gambia WOLLOF 1 0 0 0 0
GMCP15283388 GMCP15283388 0.000294811 7410686095_R05C01 GMCP15283388 Gambia WOLLOF 1 0 0 0 0
GMCP15283255 GMCP15283255 0.000589623 7410707029_R06C01 GMCP15283255 Gambia WOLLOF 1 0 0 0 0
GMCP15283177 GMCP15283177 0.00117925 7410707070_R01C01 GMCP15283177 Gambia WOLLOF 1 0 0 0 0
GMCP15282846 GMCP15282846 0.000884434 7410723126_R01C01 GMCP15282846 Gambia WOLLOF 2 0 0 0 0
GMCP15282865 GMCP15282865 0.000294811 7410723166_R04C01 GMCP15282865 Gambia WOLLOF 1 0 0 0 0
GMCP15283102 GMCP15283102 0.00206368 7512471102_R02C01 GMCP15283102 Gambia WOLLOF 2 0 0 0 0
GMCP15283079 GMCP15283079 0.00206368 7512471106_R03C01 GMCP15283079 Gambia WOLLOF 2 0 0 0 0
GMCP15282225 GMCP15282225 0.000884434 7890085053_R07C01 GMCP15282225 Gambia WOLLOF 1 0 0 0 0
GMCP15282217 GMCP15282217 0.00383255 7998951121_R07C01 GMCP15282217 Gambia WOLLOF 2 0 0 0 0
ML650K335559 ML650K335559 0.000294811 6007465008_R07C01 ML650K335559 Gambia WOLLOF 2 0 0 0 0
ML650K335597 ML650K335597 0 6025815010_R01C01 ML650K335597 Gambia WOLLOF 1 0 0 0 0
MLCP1_650K5200560 MLCP1_650K5200560 0 6147062036_R07C01 MLCP1_650K5200560 Gambia WOLLOF 2 0 0 0 0
MLCP1_650K5200579 MLCP1_650K5200579 0.00294811 6147071024_R02C01 MLCP1_650K5200579 Gambia WOLLOF 2 0 0 0 0
MLCP1_650K5200184 MLCP1_650K5200184 0.000589623 6160304024_R07C01 MLCP1_650K5200184 Gambia WOLLOF 2 0 0 0 0
MLCP1_650K5199524 MLCP1_650K5199524 0.000589623 6186483041_R07C01 MLCP1_650K5199524 Gambia WOLLOF 1 0 0 0 0
MLCP1_650K5200447 MLCP1_650K5200447 0.0026533 6186483083_R08C01 MLCP1_650K5200447 Gambia WOLLOF 2 0 0 0 0
GMCP15250621 GMCP15250621 0.00117925 6247186028_R04C01 GMCP15250621 Gambia WOLLOF 1 0 0 0 0
GMCP15250642 GMCP15250642 0.000884434 6247186093_R06C01 GMCP15250642 Gambia WOLLOF 1 0 0 0 0
GMCP15250593 GMCP15250593 0.00235849 6247186126_R02C01 GMCP15250593 Gambia WOLLOF 1 0 0 0 0
GMCP15226560 GMCP15226560 0.000589623 6247194049_R01C01 GMCP15226560 Gambia WOLLOF 1 0 0 0 0
GMCP15226323 GMCP15226323 0.000589623 6247194054_R01C01 GMCP15226323 Gambia WOLLOF 2 0 0 0 0
GMCP15250248 GMCP15250248 0.000589623 6247194078_R05C01 GMCP15250248 Gambia WOLLOF 1 0 0 0 0
GMCP15226552 GMCP15226552 0.00854953 6247194079_R02C01 GMCP15226552 Gambia WOLLOF 2 0 0 0 0
GMCP15226676 GMCP15226676 0.00383255 6247194088_R08C01 GMCP15226676 Gambia WOLLOF 1 0 0 0 0
GMCP15226681 GMCP15226681 0.00147406 6247194089_R05C01 GMCP15226681 Gambia WOLLOF 1 0 0 0 0
GMCP15226626 GMCP15226626 0.00176887 6247194095_R03C01 GMCP15226626 Gambia WOLLOF 1 0 0 0 0
GMCP15226250 GMCP15226250 0.000884434 6298047002_R08C01 GMCP15226250 Gambia WOLLOF 1 0 0 0 0
GMCP15226431 GMCP15226431 0.000589623 6298055028_R06C01 GMCP15226431 Gambia WOLLOF 1 0 0 0 0
GMCP15226944 GMCP15226944 0.000884434 6298055102_R03C01 GMCP15226944 Gambia WOLLOF 2 0 0 0 0
GMCP15250548 GMCP15250548 0.00737028 6298055110_R08C01 GMCP15250548 Gambia WOLLOF 1 0 0 0 0
GMCP15250796 GMCP15250796 0.00176887 6298063019_R01C01 GMCP15250796 Gambia WOLLOF 2 0 0 0 0
GMCP15250584 GMCP15250584 0 6298063028_R01C01 GMCP15250584 Gambia WOLLOF 2 0 0 0 0
GMCP15250600 GMCP15250600 0.000294811 6298063030_R01C01 GMCP15250600 Gambia WOLLOF 1 0 0 0 0
GMCP15226922 GMCP15226922 0.000294811 6298063037_R07C01 GMCP15226922 Gambia WOLLOF 1 0 0 0 0
GMCP15226940 GMCP15226940 0.000589623 6298063050_R07C01 GMCP15226940 Gambia WOLLOF 1 0 0 0 0
GMCP15282250 GMCP15282250 0.00412736 6926904134_R06C01 GMCP15282250 Gambia MANJAGO 0 0 0 0 0
GMCP15282510 GMCP15282510 0.00294811 6926912070_R03C01 GMCP15282510 Gambia MANJAGO 1 0 0 0 0
GMCP15282277 GMCP15282277 0.00707547 6926912086_R01C01 GMCP15282277 Gambia MANJAGO 2 0 0 0 0
GMCP15250842 GMCP15250842 0.000884434 7018828025_R01C01 GMCP15250842 Gambia MANJAGO 2 0 0 0 0
GMCP15282956 GMCP15282956 0.00117925 7308083046_R03C01 GMCP15282956 Gambia MANJAGO 1 0 0 0 0
GMCP15282652 GMCP15282652 0.000589623 7308083101_R08C01 GMCP15282652 Gambia MANJAGO 0 0 0 0 0
GMCP15283272 GMCP15283272 0.00353774 7410643032_R07C01 GMCP15283272 Gambia MANJAGO 2 0 0 0 0
GMCP15282611 GMCP15282611 0.000589623 7410643078_R05C01 GMCP15282611 Gambia MANJAGO 1 0 0 0 0
GMCP15282613 GMCP15282613 0.00619104 7410643078_R07C01 GMCP15282613 Gambia MANJAGO 1 0 0 0 0
